rainfall_mm,humidity,temperature,wind_speed,previous_rainfall_mm,heavy_rainfall
142.33283058799998,47.23401314663673,34.580079944473056,5.068644877657958,99.25817954877634,1
144.8448049611839,44.61719209775255,29.127909090446998,13.892638804485614,15.620150793059928,1
121.25960221746917,81.77732655268838,25.242595581302282,13.815955423292682,98.8420993963481,1
45.6920653760056,60.39249782608397,21.711436773319,21.6009463797253,97.72799325664472,1
14.65081710095758,83.48600629172569,22.268702431024018,49.01843704710925,79.38181039080396,1
102.63495397682354,43.92138044793654,23.379753949268526,3.375127334191097,65.94229620819976,1
66.0228740609402,58.91742026983662,23.76449992010447,25.935049719029752,57.78070502510847,1
18.305735226716823,72.36947754252023,32.759240867617066,8.968234100610523,86.61015453778347,1
74.27653651669053,87.44338989033781,28.418341824237874,48.53382727048721,28.943952161948793,1
5.158278167282759,59.12515017592419,27.850863670615496,5.66517523637321,46.7681212484877,0
136.39806031181732,77.55348258622055,21.721533078038263,20.180050118079564,61.93899693665019,1
38.816997240002536,93.15866489417124,32.90209540024152,36.89424924173031,41.11904758694911,0
99.37834265309729,76.95179129093827,30.842214548127256,35.227721401372264,42.7486454090268,1
46.75666141341164,53.97756848521803,21.015025428500024,21.136431844696613,33.02846675020844,0
78.01020317667162,41.46404689339228,30.61752645844653,17.326208397635913,56.4231816684536,1
82.00654190149194,92.2059324340558,28.153073260139692,19.88061892764353,85.0574528015116,1
27.728168328829057,41.27616465102323,21.225880186201675,13.213813157931964,20.152837800631286,0
145.4376941646838,92.48210036105196,26.874509622929846,10.26664693533999,93.44330387534414,1
116.26992350416718,71.73622804163273,27.270444306950704,24.1519848779445,68.90876537482296,1
140.92484123462836,96.34406191077377,22.486618102449135,13.426687803380366,82.32732126800302,1
134.22410256414733,87.92699414641993,34.18547220500423,14.373083244862507,55.619069263001165,1
89.68499682166276,99.87604663200025,32.74963057220993,32.837803173727856,77.95167014240634,1
138.2811352534675,61.04270892710261,30.035335059936624,48.42686658499461,1.620039733946721,1
13.273875307787925,86.0312973358676,26.93443341500911,30.181860027968753,81.83804247795352,1
29.39742936287178,64.11585481655453,26.17648312376763,3.848973353248314,4.013885908536652,0
6.78409333658071,68.79253721823453,29.764602007264312,3.779180692703349,88.99133763628625,1
48.79954961448965,77.6503277931022,28.18147804110358,47.5711610422783,99.19627472386433,1
58.3015934534223,92.42062685118032,20.934096588228286,14.864539515366681,29.40674621767778,1
40.70235476608438,99.04500815195772,27.687539731554978,4.603349304123771,21.031855628579365,0
124.3106263727894,86.0964048318711,32.09605425849259,29.952229357519077,76.53633638580408,1
53.51299900403839,65.06600693004003,26.88859816395437,31.182438914513305,25.302634092025322,1
42.14017645310712,65.2814201366242,20.779348663314025,32.42524100593441,86.55623831722035,1
81.40441247373727,84.25493809533349,31.794172990760497,13.370101392877064,10.28425921574767,1
21.138633746214396,54.32662874609814,23.020456732039616,0.7555342107237517,12.595519637935826,0
120.32954711310595,46.62844678788368,23.879312523320582,48.25076847272359,97.91515551006155,1
11.182596551965624,61.27732945844659,22.470595301484437,12.544652284555124,67.38388982700046,1
148.03304049007758,57.2343394992449,24.953225973072463,33.801314402627376,84.68872244289528,1
115.83671539449861,57.778487227359406,31.351272585329525,35.331493493935476,32.4329377351518,1
29.80735223012586,54.0164650629946,27.79078789255906,30.500370853974285,67.64837495206044,1
0.8283175685403599,42.525591378181716,23.073219112260688,15.645369710682411,59.42418273085972,0
122.31921426822512,41.07243608400483,33.167451172280614,13.554812688203288,60.3150120122947,1
106.02860157714257,99.26334338416189,33.19372782427294,29.883414135135155,68.25324595377215,1
109.3510752061481,65.66638802415174,33.058676375690105,43.304781680584576,57.53591731290986,1
115.69055200289186,63.0595988295809,23.58194317072309,47.33668644616978,42.906236930266594,1
11.106697760113555,80.77883696158419,26.768590162714823,5.295290220187882,27.592269438054686,0
53.76985928164089,53.09523327190385,34.774844842113126,7.7414306298859925,76.8581330913202,1
17.380358928769457,96.99767103701352,31.580187144649855,47.236812939153985,22.62724300031862,0
129.46551388133904,87.18070086493313,20.407511318383396,36.82676141673963,69.23543061544142,1
93.49471902413369,45.36466013873557,20.978068868907382,44.149691241488654,23.333282264932663,1
49.634703727897374,65.0548465470957,26.95897065218499,10.131631706767157,62.53301699544539,1
9.533752542903546,92.74709845372988,33.638303087923404,29.379293555470092,74.70782671290289,1
46.64734825734933,96.68392133748462,28.080526969290712,35.056979720873684,21.87138889065392,0
48.777498304012056,68.04409067499219,27.467187620514352,34.00559427234863,5.994330086130828,0
109.44092675070961,76.80468335264246,21.58210549934946,20.407584543334906,13.097374299417408,1
95.63362070328196,50.02203676552451,29.85170157086441,0.7697445845654238,60.59969672710255,1
133.08191138644898,99.4701175682186,32.331547409003385,29.146302840213156,84.94464062257356,1
70.83223877429239,53.90030208300661,25.706300112613434,12.655076958980437,4.499682123542437,1
17.939136890745257,96.56390644810753,31.63417776387991,22.51271230714452,73.41512590416463,1
106.98671808344925,78.97879893954212,34.467149808512175,47.879050754190864,34.13186459500521,1
114.11775729253462,76.46420769273155,23.056496886915337,19.951765882121737,47.85283699195225,1
84.19157963542443,70.76131066099052,27.84994446792112,41.990080333221336,92.88595498455656,1
115.64507699318415,53.84018870306552,24.307069371268632,9.427030287462557,33.19715047358455,1
74.06933945465862,50.591681920330494,31.892816285507593,33.62302490125144,46.5336933939486,1
78.40992440729912,53.22917254421052,28.663900488217365,48.85034772194717,1.3682414760681105,1
64.13115275378244,51.18629572865527,29.518736263254556,5.094655043646839,8.159872000483837,1
3.8128690116142785,86.7750684140052,31.96871239423841,0.4159971113596006,25.859159113478402,0
16.183714048995668,61.0075155500038,25.939557089936823,21.67913963163072,2.7852240821074403,0
4.714377853010138,43.47056059380378,33.72635102610565,4.63127415256836,63.1375326048251,1
95.46156168956706,98.14615780844868,27.9954330086921,37.419217483811565,42.63983568016225,1
47.153397161449,93.02715309780554,22.36932234253022,45.727433192427945,54.814520272802206,0
76.28560367470541,95.66513699171279,30.438486772532038,21.701048635437942,17.464718589632955,1
136.13497108891394,99.69446935878611,31.898920256573817,12.935582107772047,29.593202943661613,1
37.39383437233124,50.433714953169236,24.7514251560129,21.72016595033049,66.38244748527251,1
61.55743845534446,63.77452113415953,32.85768885498129,36.17239089250005,96.53027236303998,1
113.3326707814573,85.49430854224548,33.5921488214865,0.4527080790185489,5.04167736022092,1
34.31972482374337,81.76123708322754,24.153567310667135,29.472699474234858,89.03843208552661,1
11.546986474318949,49.233754380391304,34.75282209072833,30.664584244368953,57.68812013112085,0
43.46271793706521,88.94998749943707,22.110672920731375,31.884412344796775,56.39195667556237,0
24.183193088100662,53.46643431019964,23.03023502603735,12.101103999043861,50.027853520776034,0
139.45464785138597,53.42905688935738,22.76337258857039,35.70263616890634,6.9394085904183385,1
121.21805693466254,72.21846537360481,33.40984565011806,4.56957431658882,8.987685173616066,1
95.01056347656352,75.57639609050219,29.814388284874425,9.96351682334004,60.09120056590861,1
130.71908852815767,74.80517247026867,22.281564248334092,43.873502332724094,34.09585714355583,1
120.55081153486717,45.489210243865294,26.604851275525235,36.93615753632832,91.72680665776807,1
27.985508832905374,92.64765175782281,29.229470376047033,0.6872777005672626,40.659053735947225,0
133.88384977349668,55.93600255532236,21.25196127484075,12.41881301849001,14.328145870264109,1
80.9013362873476,47.77089527696825,33.23624552611008,10.720324149658229,71.4718833502036,1
121.11602327460938,93.32488479213863,32.05405303162303,13.540316401848628,29.335342144100984,1
134.41369498852399,97.3390898937852,27.57810160364957,12.377988513994321,52.54703073558932,1
47.70052124577958,91.72765703592704,34.506899228887555,3.126314787142287,69.783278550517,1
16.507788679151513,88.57096448349269,26.266414689126496,22.947025829841017,90.02641112020704,1
34.19027438129125,79.3145188383413,34.761654785547464,36.63667373930826,79.2191194801676,1
64.06616829393845,73.05144223654835,30.018799982054404,30.33658623587182,67.63610678727241,1
122.70221488837397,45.21920559468461,29.520069098809124,33.64358342990399,67.96331823951436,1
129.10958748845152,64.50719278424192,22.489323429436773,4.057458926811957,94.59246440320865,1
1.0428195796786055,62.36131102073884,33.228916374569664,47.57453550883936,29.582409749653603,0
76.61209538663486,55.585227025619574,26.412345318809226,41.92459169215124,0.11120941961874076,1
62.611650472316846,83.40520682131509,22.43350108673719,40.254515924783135,27.19545593981987,1
33.31617157060954,69.75254410472624,20.189112799636387,41.149190252088374,21.7891379626744,0
17.97980510005242,44.862772954458876,28.39633525457574,46.63552540663807,66.18345851139982,1
50.64227571054419,53.21099211698868,27.910994331840143,27.212698305684885,63.3711599765529,1
141.43645558687788,80.99552581957576,30.790304335537378,10.014100893381295,59.34613827047238,1
48.480439803113285,44.56785156941801,33.35387079526703,30.839180392627057,1.62434432094537,0
77.81859326150492,91.07241484292612,21.191098769645443,37.14407468339695,72.87780544506475,1
105.45284383427668,69.70879162083847,30.972447355105437,36.89586966770127,32.353041248549154,1
54.5444403568941,68.83519463959888,22.811179161463734,26.072451208344006,66.50559890066312,1
145.7673124081441,75.54446707957106,32.87265579735746,3.422935966678903,55.65784285021533,1
144.3670942413167,89.48085795550895,32.28595270792484,18.55564692150639,34.27309254279072,1
37.767344373804626,60.86855247413158,28.111906324783163,46.038330423167864,13.457626710410775,0
74.58727588385781,80.68096915354381,30.653641979349672,29.2224454878713,9.441889766048096,1
45.13174647251545,73.94391783974746,24.715251697756226,26.91659716278567,83.15183331122236,1
42.72607415662014,56.02169621016528,27.06751848399222,13.442675719109676,91.8397542081558,1
5.53304210317992,92.71779918130949,32.324553465657075,18.422445995828944,64.97880467642996,1
91.43465009698453,87.8455612964157,26.888977957598208,44.76730445765846,10.343411486048337,1
75.40185348432922,79.50711007950554,25.366973979881628,33.32315237634179,40.20272168882407,1
7.721812687498403,91.03490374565452,27.4131867087545,39.36935133761664,72.89392001051573,1
41.79696963549171,92.03765205758813,32.423738786558275,22.717271153382757,77.9820884010068,1
136.23988289499806,82.50177860290208,25.02812071056309,31.512360972807897,11.82186222910886,1
35.934283600045866,90.22079970182033,22.60642389703616,12.419180437160376,0.003071884538241587,0
21.734230813683464,81.84828770015702,30.68021030496171,35.27304151417432,71.2137045880605,1
73.41791404163445,80.80844630561802,32.389673190621224,21.380066685166867,35.659617598620564,1
147.8475681165901,77.11668269291106,21.509562177853,22.12727574073728,25.448133161826025,1
36.30829072672506,85.16299837345846,23.59811169133917,32.466116228844086,1.289746978952544,0
100.82033211088178,49.51630631758442,22.12957984641491,46.81403107344633,54.02994067614997,1
114.24294229930764,92.85224555193571,25.2191211737325,3.200317330431046,85.11507354259817,1
35.64563159885995,92.31061166471392,26.75526468358119,41.23716186735038,95.76316462725879,1
109.23245229177894,41.75483698207355,31.232395054449597,14.619155520609656,56.574495061328925,1
55.167469907887984,89.54900503388576,29.767213773225112,22.195972725318892,51.44613277398942,1
94.84587458903692,47.73219204840671,29.313928512176467,1.0956664387504478,8.50563854892411,1
95.0294566141342,60.10713125554851,25.285624199144817,15.05230389171565,54.887280154259976,1
80.36620261121377,84.61049537749646,32.621713296271395,25.131562131506524,37.99790789653946,1
13.543465508161246,49.64559376289849,27.069307510972468,2.8088038673719504,60.71352808835769,1
125.2953743383857,89.07802144714373,34.686574070227316,24.55478646915826,38.87263478765467,1
48.11700974576038,89.92805067746451,29.512132074436053,46.35553144292137,24.029912345036674,0
27.977776559978135,70.44806402565017,21.89397112346754,5.2696609053902606,9.49652752283765,0
6.116271233214587,40.383152303010014,30.14266343113151,38.22203640377522,31.491844458889574,0
88.63394147823627,57.22228799049476,24.876560231475484,20.483552668799632,9.664483428775227,1
101.63465427634236,77.01561510254453,30.29490795029146,32.7586857262169,17.689695082398394,1
2.488174339178423,98.87117068164541,21.044617222436088,13.011829899261468,98.73361585795459,1
76.81395874489215,77.9088116210001,22.62322155763939,7.974613127067914,44.41035569066186,1
33.97436627969069,55.588214863849586,32.836058883586794,8.023130713561322,53.187176650501655,0
96.77591856141748,78.04034218597668,23.407693355352723,3.5245972821572327,87.36185287372153,1
26.154964350748717,72.39912278295134,32.5556168786441,9.282335245062152,99.55689004906878,1
103.64066071536989,86.79072370906862,24.189141326816156,33.21096924944841,58.27144493446815,1
58.01030194508061,46.4188383296175,29.643228650880616,44.084530592175405,81.24738210441717,1
140.50949831051017,85.66167415012168,30.412258602647466,40.70628427955809,32.694102433667524,1
20.628141621898987,72.47599472056662,27.689821297175794,34.25671549372421,30.57439574472911,0
51.159952657538774,97.77952023153968,24.57966015045097,5.521593170555134,40.27037209945602,1
17.021028186088362,60.51232996232116,23.189665645566443,14.459372314797491,67.25072626736491,1
138.7040427417844,77.9573135880369,20.497840318436392,15.490343766123448,68.21916892550988,1
131.60090300714714,95.92168633060105,24.559196018610855,12.49784731988106,31.52394346494508,1
38.69124415727334,46.15058367944076,29.797441857969247,25.750282985486155,13.320992413662868,0
98.99760690512686,96.23370923418707,34.07457227672724,26.77769074398363,63.239625646550856,1
122.58333003018238,81.27314333804881,33.06806723394578,17.84429875855551,12.832586218876452,1
83.28012173991935,44.07022354631032,31.49097164802954,17.6894579368218,57.84925082293301,1
79.44758675340097,58.057814016808976,31.826710148799478,41.42777989530407,69.3422128056309,1
36.277843635067754,82.4903253187169,29.97477355213993,39.46464241598428,70.06114963944516,1
13.965415170884881,44.041036088126305,23.904302863490045,15.389791584037283,75.34721106595967,1
134.58236369299902,74.9302276105764,33.607925460587445,45.68942219366296,87.28594215656645,1
135.06270857449957,60.752983417177404,30.06098467858751,47.6407508501253,49.995899196478845,1
94.96521859099019,77.25493106604863,28.406609464706598,16.33712710150204,73.02491895295712,1
50.854468657305105,42.74452202875077,21.664842038202217,17.721247439652743,61.91727353658367,1
52.381436191899134,92.29220836914257,26.705833157096382,25.28170767109794,18.663993979768257,1
108.8933518305359,98.4093381506438,26.905374068028895,47.056040626683675,2.568964486940817,1
134.56653899288656,98.13267131714149,32.96845414284005,43.815971657115576,28.454138567693377,1
133.0629636397676,84.97910990457548,28.199723302816828,5.12839812917949,44.30337063376194,1
116.98133187864357,47.80517440783792,25.706008234556144,19.63653716357081,61.71059444286563,1
96.30474692314317,85.49579175574135,34.65200492765989,27.668559487488594,84.99593305032053,1
12.620994749257324,41.47521498752809,21.660808899894736,25.156623627577,19.624571670616564,0
24.244307114192065,41.327413091739835,26.33822642467917,9.693153396844634,12.55497898984771,0
134.78312827906188,59.41661314897247,20.63037012757108,42.940838558407734,96.34799474743275,1
90.9643589489385,69.31859142427994,31.098561811503956,33.84703914984187,10.80445593764071,1
1.3795577424944472,86.22444506846759,33.771148282987255,41.89541874259018,47.84910701071892,0
15.220731429904816,80.9977225963903,24.200559943257343,42.93821396747361,58.55637287933019,0
99.52526536620837,66.7541623826049,32.875125151986815,37.41779268328699,54.137442090743825,1
0.759237576932803,56.41759997689995,24.383273456928467,21.960530062485866,8.603215703294321,0
24.1212077126248,99.82747000946267,33.66155242465873,30.527337750771228,5.702691400361937,0
82.31006840498792,65.57087813415838,31.30942855395176,8.018270305987157,10.548342746103568,1
103.784279653904,67.08322145978053,32.073601652621576,33.68227087374539,58.55876838726125,1
97.79418892539007,49.81742927150015,20.270098334006818,8.962662786964037,54.43448876343211,1
33.64039641908397,87.68857292499575,34.44215535611039,34.69747952550784,23.374079203674427,0
106.82688320213038,81.62093354688932,30.90006488105485,11.479908037698433,63.777414184559156,1
35.58736312452001,53.24617676732562,24.571266430792,5.877565007510999,82.00675020556494,1
48.80995472389016,44.94286273695056,32.4409199728827,8.26422450714787,4.157895984659376,0
111.97371076770362,80.82995812448279,24.22281797622395,0.0996067609535134,49.81299435480424,1
97.4449348570822,79.27067285686812,33.09130759349192,35.93698089267651,68.93104121026903,1
127.38351157412669,56.395571619892564,21.688705856179055,36.620052452918955,25.23119270696871,1
98.64193384505151,97.05181373502462,30.555289661911935,25.746667495662972,30.77709052931491,1
85.24629050032074,49.06347350685401,28.110477149673656,8.068140052769184,61.36379029893838,1
14.051215174213871,65.94008806255611,21.44801705293161,4.177716875534488,89.7935293443737,1
55.157370458915025,96.61695521005593,23.628407423882585,0.9564483218643505,80.99244203028994,1
39.78035515225882,65.18363901556734,20.186060544159723,8.287408848261036,58.31302190995835,0
36.59844650686254,78.31155685984513,27.031519481967585,44.54277674915733,73.02217177572491,1
145.95158321286684,63.855663877767654,24.518978911400005,12.076842085084088,36.482247020779866,1
58.96465870001406,56.452912140920205,28.975362264466384,17.71356636086078,64.09655280987577,1
133.806983276567,99.0386588775897,24.458567115629258,5.267274224066659,46.6181591127557,1
94.67079389958943,64.56004037890258,24.49878667260477,11.118065237408514,18.993613645756092,1
119.22169553124726,93.64595222074806,31.14789798097405,25.961228539010257,70.17382738772572,1
75.39556396577882,53.79727635346517,20.722142539675303,30.387634154782628,55.646463734882204,1
86.53558269395387,52.786282241505,33.54342492787981,12.267615708310553,35.86215819535914,1
73.87765407282959,41.86804497307068,32.78395811586772,2.8866079612558604,91.13391900786307,1
29.286448169706674,79.10000952255311,30.017070248396095,19.551643456369934,2.0934117826733267,0
108.3678172892258,62.11158062342567,28.898323551610765,11.710168546316707,31.5773151249496,1
42.11585436612837,91.86149499037822,33.384537472094785,10.977696161490098,5.688139777764656,0
3.647394964718076,68.39259440149343,22.779952692930717,47.99314013567276,76.65273162216272,1
96.82084438607517,98.09160567488331,21.184537432862427,30.815024296286204,70.21074541137926,1
26.56660191105734,51.13153094218727,23.592652548643073,27.843922158604794,33.13522187363171,0
141.06878765293715,92.11739007733664,31.918674180502855,20.788755176166095,67.5662902207073,1
143.0892865503881,86.59581116750451,20.52005400089725,21.447216671507213,39.593722619594985,1
137.22965853306727,86.25531067864313,28.742102526252346,27.045250191904042,75.62537914224343,1
55.52380503831666,90.68699368701326,34.93156274286965,34.82149035180536,45.41836627367061,1
2.3184924793301143,85.66143945657993,32.835441407563096,35.107304809091474,41.22797278316656,0
139.2477843881588,77.57321929788492,27.821685335653843,8.584695385272479,93.4729915488301,1
64.22762224759715,47.87469266094325,20.954613639299634,25.00563760383135,25.087909989070024,1
144.99822285655043,41.95157076947511,32.470602715785645,20.597904751705098,12.044733999656543,1
144.54299656338793,95.2508708689412,28.984677622658158,43.52634831346921,58.45431132594582,1
127.95141832010401,76.99901887124429,21.723994955893502,31.57094606091882,96.93218122841789,1
44.16733381043785,87.79223745857058,21.407859272350343,26.62520332079909,37.783921372718666,0
57.76465929028879,68.891341090753,33.644402291548886,5.769732108945869,6.203676362878152,1
127.67050072752853,47.038491337743665,30.03800394407118,30.281894466170574,33.93052673095674,1
47.53830077344165,47.511147532153025,32.439301989751335,5.860195284011671,50.593165431955846,0
25.423912002913873,81.13391723373829,33.18468350423401,16.860328778287602,16.19230066322137,0
83.52018936875253,65.81835369396777,28.576585280724835,7.142098240716593,65.8102218056492,1
140.42321612411715,52.0314836020202,27.761695276325618,34.603682351218445,99.77493890102006,1
104.40446950124596,69.49567280448622,26.45641115481485,10.31260569180763,45.17394759814438,1
85.50917551340474,43.85253622450804,24.75419881686679,19.5929686594013,35.472855673021265,1
14.57647406561528,74.91828411486392,26.518939412880677,44.783738880938934,40.070416683446666,0
92.25108400487547,56.13960426610586,31.608194835952347,10.215819169948514,11.514617839520113,1
148.50807751563949,87.85354603823129,29.02885146522697,25.390253197938957,88.32736014262238,1
21.012602285478604,58.621717535414426,33.38784934932269,20.9635830583011,41.4825655521352,0
77.74944785456051,67.31320894490807,26.650700215687817,0.9062020522864866,38.72744114248413,1
131.60596078919332,40.697232394486036,29.10634368078131,39.63790567864064,65.96902729304743,1
111.11529266313066,44.34681326767353,29.46961329637983,3.4522953157299865,44.203342093112354,1
104.55236114929019,63.549613384401084,28.875457434594885,23.71275104884768,64.8233468807846,1
105.3726125980664,68.79633008302741,30.539506596282745,28.033914746947495,6.144629013078751,1
53.92367268296327,76.00123288715822,23.561502025622094,31.421322830729352,81.37233437222274,1
44.038776639674005,57.499754722558194,27.68545666318686,34.431581465393776,94.05039528794026,1
121.40417332177704,81.69891316759255,21.563372042125216,12.663619176135754,64.8765386159386,1
121.51700920187712,91.60734383135227,25.76766991467219,0.49893883292246866,95.45659288588108,1
130.06084778701555,86.791059333601,27.315006029318965,36.1721831177456,15.143231436996329,1
136.9860828834707,42.37712952090143,29.783363893182088,26.78282996737893,47.74161894803537,1
76.70135982914067,68.83041683546973,34.25796578879305,41.805885160362436,60.180673394544726,1
75.22744420307994,46.29581070509049,29.00976599822534,41.06941814503472,58.17366474211867,1
119.74427684501627,54.522700951751645,31.153908742648397,42.16630838939416,40.14617790890432,1
97.49458961666477,99.19975559602878,27.593990892428042,24.25473299897701,33.80844093662614,1
105.2950315886555,48.5497325740908,29.51156047064497,16.681419791843282,12.68240225504188,1
119.36890041541515,69.93328920708137,21.0639832420066,39.5779101295685,39.17424505622782,1
133.50080127263493,77.08934405908715,23.815873712627706,22.564705651462745,16.266081510548513,1
50.69927352773037,82.14789823264624,25.42779639807708,9.172109820171725,73.43656764922184,1
56.3374428959916,73.57892100921484,27.087400325097704,42.748700978073714,20.883093549458998,1
14.097290976130349,40.58625084515102,20.684731182535756,44.127993838617364,5.856530528453385,0
86.7420211494261,59.58767849463951,22.100361463299766,23.315487807008505,55.236613781723435,1
5.391341069511313,71.06269860308268,24.152214616869585,3.7849863654893734,59.52297327194016,0
69.83970271986902,45.27198994869,34.57299036351576,19.391304495846562,87.19130612805056,1
81.3966952061365,61.037615872550845,24.970205106545762,40.17688297313017,57.69816124176819,1
42.98118781924266,41.99218652748199,27.230615871681238,45.088701427311435,34.54808537234457,0
88.62498908535161,44.71470982930124,22.941465691075894,10.173637124879791,80.30118815263205,1
4.575037490857414,63.815396572095764,29.161701066136523,3.348680601263576,54.027889318742105,0
5.602228312382163,47.96294524258362,24.210248232739616,43.86752265664193,7.928028463119174,0
123.39008409894873,74.05245089569348,23.1048886765764,19.470246948943764,56.58505603132467,1
54.02859621168943,81.36789814823595,27.748589426689687,27.088048213378162,90.80185454216624,1
19.059076897782717,88.03520194654497,20.082586987406312,48.40329060253794,39.631262549822054,0
78.33648900822065,52.009014654688606,20.11496048973838,3.3282363957111425,29.632580189980008,1
115.49903296479162,50.04895493554419,23.286032136527865,32.41590037260478,14.346945701802005,1
32.37315412452648,46.274070420064014,20.550820437512318,3.7052711287433535,15.144552193535732,0
93.43357137285004,78.1858149726182,21.62038631196037,18.77344642332502,43.27714843418189,1
12.802119749065199,82.38854358921407,25.082909740081273,40.190727259672336,59.56798241615295,0
7.752258175291154,41.89516868953852,32.038785193697194,21.67361163778172,8.061540516960175,0
79.7031947352222,96.17273477462139,28.58072965053951,49.85911769514752,93.95685890251657,1
81.09526824151598,43.118277019088346,27.690015889346245,27.952964247330108,75.51336174451959,1
95.61448522473098,72.47778011806423,24.402332348121824,16.058107631797675,58.66239182836627,1
108.91370005839923,82.54363116705498,33.976305791492244,11.005566295237657,82.84386709389908,1
146.37781191938018,92.25814742476513,25.955225618557876,17.52602671430809,8.01867568121133,1
77.4450522451793,82.84521592794567,21.306391501936574,18.62666368797754,47.68388777331244,1
48.443470941186895,88.10368498418751,29.25599774176702,3.4356838861980488,63.00931268616634,1
119.27792921530555,60.367011552568364,21.70757590214902,18.47870997133866,82.86529061182893,1
40.624837689311136,88.88950682479074,25.17834714202538,23.211925986961248,78.34695600492677,1
65.84571310584542,44.806890783080505,27.611179080767133,36.13688761194023,27.706924971339962,1
11.768457201339894,93.68899936363167,33.11333787027763,32.8364742360804,94.08801695592042,1
3.8026115123186264,72.85554256922418,27.40319870510178,35.438282761457714,12.434584143087035,0
144.39726220168876,89.03786619774962,30.533881490474965,0.41818409384285493,87.51336186211522,1
125.39701807683088,67.139097071098,34.89225258498605,10.883369979026803,97.09402496046185,1
104.3961309140547,78.6146617117915,21.972336798469726,33.084214419992826,17.715352322262557,1
61.34294166214048,71.58415965616679,24.120972882792792,24.199468408987357,72.20660642037853,1
25.994148010626866,83.89537130531991,25.918641133964698,0.2656737834172973,4.028551877799846,0
23.46555640066291,44.897798921835374,26.32742267808247,40.22473212159112,40.542282513915495,0
37.5364347246893,43.62112503943383,26.165316128983186,38.64047866451687,51.6283299197674,0
82.38399970591807,54.82619404060878,33.614165038348325,27.420958149678132,58.064522590963406,1
107.18938840500935,49.5726808067913,30.710489667002847,3.323166288813606,93.59372482485595,1
99.0296065076597,92.3070139955321,29.118578211360557,38.32575247662923,67.22506872941946,1
41.99008454189143,53.15283924148266,24.64059076794173,29.185679386568196,48.1277951219237,0
143.2297920994791,98.55191534914788,32.356855763319416,39.097998857897956,80.96750362658894,1
110.68453750436528,60.213747506266415,34.32590767227484,37.58734961979202,95.05328209544089,1
83.15310787671011,50.927074941321955,32.3179742382534,40.15010359789186,2.2066148682290843,1
91.75811193515284,87.38191042854875,20.023476577872092,25.90040332023124,98.25212722560387,1
62.94000936416849,79.52246653005257,29.546020552751106,7.016225909675749,8.613213906368033,1
37.15964842517362,69.89174298718834,20.76703072163151,33.557873668984435,81.43867792687614,1
